"","...1","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"154",154,"7",66461649,66462276,628,"*",7,3.74104824167676e-59,2.10458004743949e-10,0.00020977357464317,2.23463195014417e-10,-0.483200037115625,-0.120449095221086,"TYW1"
"155",155,"9",136857190,136858308,1119,"*",4,8.05435994649928e-55,2.65289798796972e-11,0.00011576644511184,2.24371101321451e-10,-0.250456006825714,-0.119308371681284,"VAV2"
"156",156,"14",24664216,24665445,1230,"*",9,7.30020919411586e-83,1.03839402041716e-09,9.60165410519696e-05,2.26315475114953e-10,-0.271292743124169,-0.109861419340676,"TM9SF1, TM9SF1"
"157",157,"17",39867328,39868441,1114,"*",4,2.82314498351545e-56,4.72417730686193e-11,5.14526047627737e-05,2.29924627024396e-10,-0.433302218434253,-0.150178375405292,"JUP"
"158",158,"7",75596021,75596055,35,"*",3,6.95518289348071e-83,5.68624921205956e-11,1.0191244110889e-05,2.31084398019171e-10,-0.33908662794929,-0.206632409188329,"POR"
"159",159,"13",114927579,114928233,655,"*",7,9.34028346351409e-57,6.67156733206691e-10,0.00032559409049315,2.37404846107822e-10,-0.354613102559911,-0.11643298082112,NA
"160",160,"1",9380566,9381431,866,"*",5,1.97885681801151e-52,2.95907497138632e-11,0.00018991949340964,2.85536978939354e-10,-0.248799587203504,-0.105241821019964,"SPSB1"
"161",161,"18",72837386,72837782,397,"*",6,1.3156522057383e-87,5.26507335089242e-09,2.20573667834339e-05,2.93974164827908e-10,-0.281602392059967,-0.122862475299236,NA
"162",162,"7",129172011,129172267,257,"*",3,2.9421765531805e-121,1.58660442449089e-10,9.72508414698798e-07,3.11056409433286e-10,-0.226982406956562,-0.140847610116519,NA
"163",163,"1",201139878,201140803,926,"*",5,1.64316605890556e-44,2.38695201423065e-11,0.00025337888073206,3.56319020336633e-10,-0.363512532882978,-0.158450282013067,"TMEM9"
"164",164,"4",88450506,88451496,991,"*",5,5.33899640005823e-68,7.00106261376346e-11,6.89729426308891e-05,3.93663169842189e-10,-0.241008315788089,-0.101968675225732,"SPARCL1"
"165",165,"19",1449056,1450493,1438,"*",9,1.74475367013748e-94,1.52126638997669e-06,8.44945356218303e-05,3.9953178278066e-10,-0.330472226141794,-0.101410973190462,"APC2"
"166",166,"22",45132934,45133951,1018,"*",4,1.40233301130616e-52,6.62023700103235e-10,8.51659806880249e-05,4.04140378014295e-10,-0.242983074358552,-0.112189797283549,"PRR5, PRR5-ARHGAP8, ARHGAP8"
"167",167,"8",65290848,65293126,2279,"*",16,3.66653612588482e-47,2.62633339267346e-07,0.00097323271452887,4.62891360031547e-10,-0.405875472308214,-0.125723852134564,"LINC00966, MIR124-2"
"168",168,"1",1057683,1058658,976,"*",4,1.21965560657368e-109,6.45134047806971e-10,4.39826343083825e-06,4.7466997489351e-10,-0.387699571582813,-0.111603881107885,NA
"169",169,"1",3070337,3070786,450,"*",3,2.46083701138989e-102,4.0507433379157e-10,5.80683369056944e-06,6.59235927211218e-10,-0.341182210307343,-0.112058426153625,"PRDM16"
"170",170,"16",30021696,30023400,1705,"*",12,6.43021585073845e-44,4.28493397018746e-09,0.00074604796285166,6.60765091685191e-10,-0.340102481246154,-0.110619605481286,"DOC2A"
"171",171,"7",95546508,95546556,49,"*",3,1.00804176073454e-53,9.8860171089511e-11,0.00011295627283912,6.68637524262663e-10,-0.332068010839552,-0.14498108093731,"DYNC1I1"
"172",172,"9",130159344,130160153,810,"*",3,1.00317064384361e-145,6.40921236385646e-10,8.80659416217149e-07,6.98151136141277e-10,-0.416965426312831,-0.168932514652473,"SLC2A8"
"173",173,"2",1487936,1488638,703,"*",6,4.69938340252677e-44,1.08290508891048e-10,0.00037992214897447,7.06560605430383e-10,-0.380407813337442,-0.144709001199711,"TPO"
"174",174,"2",173098736,173100242,1507,"*",6,1.24439421471033e-39,2.6184234157063e-10,0.00034254756819919,7.11863287115889e-10,0.401787149236305,0.113144764701635,NA
"175",175,"8",1785833,1786322,490,"*",5,5.07683739061262e-60,6.00809196694776e-10,0.00010270382319659,7.23855136047458e-10,0.467942757709806,0.111243809816606,"ARHGEF10"
"176",176,"10",1251739,1252782,1044,"*",5,1.79775041930263e-68,3.31300628904957e-09,0.00012341362793732,8.21570553388883e-10,-0.352300743485862,-0.161191016033004,"ADARB2"
"177",177,"16",730898,732635,1738,"*",7,2.62175608238536e-48,1.98647104867813e-09,0.00031313866654925,9.28330947456921e-10,-0.404297425031442,-0.167037043024013,"STUB1, JMJD8"
"178",178,"17",41738893,41739926,1034,"*",6,2.27027060475952e-55,7.48202647787767e-09,0.0002930200164261,9.32984125113339e-10,-0.382882338971294,-0.101743888286082,"MEOX1"
"179",179,"12",54440773,54442288,1516,"*",8,3.03033254733605e-43,1.73674535420399e-09,0.00054641269385108,9.59302496358329e-10,-0.37689121473623,-0.108007452948899,"HOXC4"
"180",180,"3",160121821,160122503,683,"*",4,1.44720616039359e-57,3.3574738749892e-09,0.0001089281713015,9.97394156286521e-10,-0.317547571869185,-0.141288790024155,"SMC4, MIR15B, RP11-432B6.3"
"181",181,"22",32870150,32871416,1267,"*",14,2.06155982065291e-59,1.92158256126281e-07,0.00055645929324785,1.0162501542342e-09,-0.299954099571153,-0.107523403137241,"FBXO7"
"182",182,"17",41173720,41174539,820,"*",7,2.10620499930251e-64,4.66538706456318e-06,0.00018119776744064,1.01715546839378e-09,-0.369259842847347,-0.133906082929676,"VAT1"
"183",183,"18",10032278,10033220,943,"*",5,9.36954011653755e-104,4.10883531982095e-09,8.29049848899356e-06,1.05455715368482e-09,-0.265703449798476,-0.112669735452504,NA
"184",184,"2",219756890,219758021,1132,"*",6,3.02699339750719e-58,3.31885651875056e-09,0.00013877016775449,1.13100125829132e-09,-0.386677440754485,-0.113748131153695,"WNT10A"
"185",185,"1",205912646,205913859,1214,"*",4,4.65123170387645e-80,3.58251534515233e-10,1.93305162078363e-05,1.17613506620801e-09,-0.406697997535785,-0.143387509451852,NA
"186",186,"10",134511404,134512497,1094,"*",6,3.25656723513426e-95,1.63769370462903e-08,4.1033752215387e-05,1.21131400018328e-09,-0.532103641406097,-0.156779216109486,"INPP5A"
"187",187,"3",130064261,130064935,675,"*",5,8.66828479475752e-63,4.87629349555991e-10,9.25500639253362e-05,1.26059972135243e-09,-0.316495978090096,-0.122156217049576,"COL6A5"
"188",188,"4",1562020,1562625,606,"*",4,1.69408200189599e-64,2.25369927104509e-10,0.00010133813387866,1.27203762603017e-09,-0.283046639801018,-0.106028748429276,NA
"189",189,"16",88772396,88773576,1181,"*",7,1.37497459287504e-43,2.28989500962588e-09,0.00069784315053633,1.27326275567238e-09,-0.368310739176237,-0.162128994513818,"CTU2, RNF166"
"190",190,"17",35305366,35307638,2273,"*",13,4.39821582719243e-62,2.66395889772377e-07,0.00012681497639855,1.2958170958171e-09,-0.475686973951202,-0.121913142348486,"AATF"
"191",191,"8",59571055,59572928,1874,"*",19,1.11262496596159e-52,1.39259384604713e-07,0.00075458535857496,1.33305349851183e-09,-0.448892929254519,-0.102691109480887,"NSMAF"
"192",192,"19",15919022,15919836,815,"*",4,5.13952481891062e-89,8.23264008152536e-09,2.33194031733748e-05,1.36398845253908e-09,-0.398282121476642,-0.153379728061675,NA
"193",193,"19",40022828,40023715,888,"*",12,7.18420460518947e-37,3.01851021164633e-10,0.00237880191436989,1.37093373440851e-09,-0.269056230812871,-0.116791895241212,"CTB-60E11.9, EID2B"
"194",194,"7",37024552,37025890,1339,"*",6,2.11568380421806e-30,1.42804491015422e-09,0.0006154815866647,1.43438291388501e-09,-0.277669302081543,-0.130866327763547,"ELMO1"
"195",195,"1",17281819,17282055,237,"*",3,8.7564248034362e-55,2.63630023683701e-10,7.24165026853638e-05,1.49241231730517e-09,-0.315625501078939,-0.141492228893745,"CROCC"
"196",196,"10",129796199,129797019,821,"*",4,5.21989017360742e-64,1.03924424361031e-08,8.74543940490712e-05,1.49662249357323e-09,-0.320839244327253,-0.190044781464115,"PTPRE"
"197",197,"10",131260015,131260729,715,"*",3,2.37359159320109e-48,2.32015009843792e-10,0.00013781080451556,1.49964256755805e-09,-0.201853104679825,-0.103780791096074,NA
"198",198,"12",112818601,112819495,895,"*",6,8.91396096510949e-79,1.4476392341955e-08,3.93959011320294e-05,1.52101033804021e-09,-0.253570002200271,-0.175342174838842,"HECTD4"
"199",199,"7",77044873,77046134,1262,"*",7,8.08933894540001e-34,3.02829246254787e-09,0.00087107042101686,1.53279643424295e-09,-0.335842220095768,-0.126044842985396,"RP5-899E9.1, GSAP"
"200",200,"19",45805662,45805935,274,"*",4,1.10233214805518e-83,3.22145196815006e-09,1.35697003574776e-05,1.54272403996614e-09,-0.497532417018889,-0.134416785151217,"MARK4"
"201",201,"18",34853895,34855482,1588,"*",6,3.19778011530298e-50,8.79344738164558e-09,0.00020438693626194,1.68302733513616e-09,-0.267935144955793,-0.126749275221362,"RP11-797E24.3, CELF4"
"202",202,"5",176860863,176861823,961,"*",4,3.86544735244781e-75,9.82897598952861e-10,1.11114333852935e-05,1.78301385689778e-09,-0.440479125981254,-0.152319097805601,"GRK6"
"203",203,"4",4670703,4671041,339,"*",3,3.46391628691353e-49,2.8568508176731e-10,0.00014670672974352,1.82519233278768e-09,-0.318616102279591,-0.153312223572886,"STX18-AS1"
"204",204,"17",76587699,76588724,1026,"*",3,6.16325096154748e-35,3.07433913270385e-10,0.00011687180587164,1.84752728015901e-09,-0.183227683477473,-0.111319492242272,NA
"205",205,"7",29233705,29235180,1476,"*",8,3.76706672193668e-55,1.29895286420381e-07,0.00042251927300347,1.85514534659976e-09,-0.286433434737198,-0.11114513416477,"CHN2, CPVL"
"206",206,"9",117068159,117068532,374,"*",3,2.22091691845812e-82,1.05740965906584e-09,9.35828177960084e-06,1.93161117126746e-09,-0.340864335047288,-0.260759690707403,"COL27A1"
"207",207,"2",56216195,56216938,744,"*",4,8.44894786125441e-195,1.44095296177267e-05,3.7178720720396e-07,2.07226574455037e-09,-0.269269668705729,-0.100288641789229,"RP11-481J13.1, AC011306.2"
"208",208,"10",11864468,11865805,1338,"*",7,1.22739993747866e-43,1.65374758720509e-09,0.00082576812844402,2.10871518912541e-09,-0.327089969425216,-0.100646796044813,"PROSER2"
"209",209,"3",194790491,194790714,224,"*",3,1.08903513969247e-72,9.21891454167865e-10,2.17811775605904e-05,2.1398441168027e-09,-0.287019139943775,-0.133163341042144,"XXYLT1"
"210",210,"14",24034829,24036700,1872,"*",7,2.72362742995284e-54,2.2640919882857e-06,0.00033967595870314,2.15381231681539e-09,-0.240492408693946,-0.134417568994827,"RP11-66N24.3, AP1G2"
"211",211,"15",99091228,99092014,787,"*",6,7.60498053454992e-78,1.41804350242833e-07,4.47571567962659e-05,2.18860859440856e-09,-0.427742662239326,-0.128988875464242,NA
"212",212,"19",54926277,54927291,1015,"*",8,8.41056179501089e-44,3.70519350450043e-09,0.00075182601263238,2.20110027286232e-09,-0.370815287056893,-0.125189968147297,"TTYH1"
"213",213,"4",3726255,3726836,582,"*",4,3.05426181385861e-293,8.57746640073747e-07,2.56535873953922e-08,2.36142428467312e-09,0.482189202936725,0.127041275077238,NA
"214",214,"2",242148936,242149865,930,"*",5,2.87493121445999e-89,8.79247840185268e-09,3.56922475651288e-05,2.36667324965533e-09,-0.372091183414168,-0.123363673204276,"ANO7"
"215",215,"3",5027597,5028953,1357,"*",8,7.06583512806628e-47,1.79308551989061e-09,0.00040851961663879,2.37944256681028e-09,-0.330665489125569,-0.140423283564275,NA
"216",216,"19",44716462,44716952,491,"*",7,3.33242701708827e-67,3.24133141710757e-07,8.13847328524789e-05,2.4201723363459e-09,-0.275324326334899,-0.100440535157747,"ZNF227"
"217",217,"1",6191870,6192121,252,"*",4,1.08889267470036e-97,3.20420561665463e-08,7.31521745591379e-06,2.63782827307877e-09,-0.387568308704475,-0.157019635962519,"CHD5"
"218",218,"16",51187572,51189941,2370,"*",11,8.97337270047976e-45,8.82761600591374e-09,0.00062848542448848,2.81081452155776e-09,-0.29302869043032,-0.109275093473667,NA
"219",219,"13",34116177,34117139,963,"*",6,1.59424564164909e-59,1.60106363636511e-06,0.00011304305449657,2.89601477123497e-09,-0.320578650499693,-0.11084374189828,"RP11-141M1.3"
"220",220,"4",4322607,4323321,715,"*",4,2.2557353073298e-65,3.41900751292345e-09,2.59339899802842e-05,3.06515761353122e-09,-0.414466744113482,-0.118056342766958,"ZBTB49"
"221",221,"7",38725419,38726758,1340,"*",5,4.50448668313641e-90,7.43416198414401e-09,2.3291594600694e-05,3.17254423033273e-09,-0.259403035380539,-0.182839956236301,"FAM183B"
"222",222,"2",101086756,101087575,820,"*",3,2.6198707702909e-107,8.18096083293898e-09,5.28408137909229e-06,3.28655866657468e-09,-0.265398520024372,-0.100538252964591,"NMS"
"223",223,"7",156931382,156932163,782,"*",6,2.83486394255398e-46,1.52752621089364e-08,0.00035550946534443,3.37256931984195e-09,0.400667806361716,0.162029857631485,"UBE3C"
"224",224,"11",116228309,116228957,649,"*",5,5.08361387179141e-67,2.66804598166703e-09,4.50500421136529e-05,3.4738014272251e-09,-0.428742851265234,-0.179031496958616,NA
"225",225,"6",130757762,130758314,553,"*",4,6.12089842932727e-79,3.86868306052178e-09,2.43320353928643e-05,3.51764739827961e-09,-0.283317032323577,-0.150239779334554,"TMEM200A"
"226",226,"2",128175068,128176007,940,"*",6,2.86514247515293e-28,4.47370559105175e-10,0.00129478292079797,3.62572965438754e-09,0.286144763569828,0.144394878459497,"PROC"
"227",227,"8",18870913,18872143,1231,"*",7,3.64679591131165e-32,2.58674990956437e-09,0.00047881737724501,3.66515467860067e-09,-0.24753461314253,-0.120744134091727,"PSD3"
"228",228,"19",9434523,9435051,529,"*",8,1.11953115807959e-49,9.1226467181895e-07,0.00031372552919199,3.67604386579611e-09,-0.322487554941591,-0.154908289635232,"ZNF559, ZNF559-ZNF177, ZNF177"
"229",229,"5",1079057,1080273,1217,"*",5,2.0685843599125e-60,8.89107935793418e-09,4.5296387362687e-05,3.73956398663493e-09,-0.179242289324096,-0.112203105051441,"SLC12A7"
"230",230,"1",111022652,111023201,550,"*",5,2.45652117352876e-47,7.11076139152872e-10,0.00014718626532329,3.98878272763703e-09,-0.286488463469548,-0.130422523125717,NA
"231",231,"7",148286944,148287941,998,"*",5,2.15776504754502e-74,1.30486410096122e-08,2.06237849944065e-05,3.99466232143062e-09,-0.246650943750584,-0.107784851394909,"C7orf33"
"232",232,"19",16528319,16529096,778,"*",5,1.62064934004698e-39,1.84673694598227e-09,0.00049123748474233,4.03088309897504e-09,-0.252444694514987,-0.102080794752554,"EPS15L1"
"233",233,"5",132148865,132149404,540,"*",8,1.04056583685882e-47,5.26127210652137e-08,0.00084759180118836,4.37903874069081e-09,-0.35677645543545,-0.102909813646487,"SOWAHA"
"234",234,"11",7984973,7985764,792,"*",5,9.3818033559041e-73,1.68215895526672e-06,6.28010785374578e-05,4.3881656987691e-09,-0.333796358023479,-0.131597512656285,"NLRP10"
"235",235,"7",2127830,2128721,892,"*",5,7.73216637812279e-45,2.53612460886212e-09,0.00021727030322135,4.40111146075281e-09,-0.433455486088382,-0.133037143641734,"MAD1L1"
"236",236,"22",29426511,29426832,322,"*",4,1.05685424457591e-33,4.04663564066506e-10,0.00076534349571679,4.44421161453184e-09,-0.31488941437996,-0.101075111731421,"ZNRF3, ZNRF3-AS1"
"237",237,"9",139023972,139025831,1860,"*",5,5.47600356887476e-117,2.58136303719885e-07,3.78015785058852e-06,5.20147878411591e-09,-0.503781810356351,-0.129167532638686,NA
"238",238,"19",11877017,11878036,1020,"*",7,1.69785174141902e-28,2.66314366672365e-09,0.00179594988837945,5.35434280581735e-09,-0.295741972871365,-0.101691236533209,"ZNF441"
"239",239,"6",110720501,110722253,1753,"*",7,2.86248587638419e-52,4.95781675191232e-07,0.00021857159430679,5.52454673465925e-09,-0.268227031497335,-0.120524168490102,"DDO"
"240",240,"1",145412774,145413337,564,"*",3,4.21604645165162e-57,1.27610684750752e-09,4.62115470244963e-05,5.58102596012454e-09,-0.263947985917866,-0.178052618772568,"HFE2"
"241",241,"2",27798028,27798900,873,"*",4,4.67269413111137e-111,8.84406515715744e-09,7.16754574797621e-06,5.65970644035799e-09,0.500020431952082,0.10961859857538,NA
"242",242,"22",20103922,20105424,1503,"*",10,2.92472098352325e-58,2.72447465962223e-07,0.0004892423995878,5.76426343947686e-09,-0.546317166434813,-0.130520595942694,"RANBP1, TRMT2A"
"243",243,"12",57080845,57082200,1356,"*",9,1.3664171362889e-89,7.97710424895975e-08,5.21246131253884e-05,5.77227524924076e-09,-0.276737399837998,-0.1101196254378,"PTGES3"
"244",244,"14",23530483,23530605,123,"*",3,7.05799157869139e-42,9.75736469638499e-10,0.00021840600678348,5.96742526692615e-09,-0.329415014631042,-0.145721296209773,"ACIN1"
"245",245,"4",4329441,4329664,224,"*",3,4.40867524261103e-108,1.11667634592532e-08,1.40462750558579e-06,6.30298304029159e-09,-0.233883136404123,-0.104405342155138,"RP11-265O12.1"
"246",246,"20",44685203,44687454,2252,"*",5,5.85306195941734e-54,6.33457531219451e-08,3.65420292776466e-05,6.41832166560514e-09,-0.300511504748394,-0.110251797065377,"SLC12A5"
"247",247,"4",3643404,3644703,1300,"*",7,7.06723612033638e-48,2.21336321465809e-08,0.00019643313963852,6.64117618570168e-09,-0.346594982792806,-0.105804831766461,NA
"248",248,"10",83633980,83636325,2346,"*",10,8.88487982034526e-56,0.00036140575563247,0.0001898479742003,6.73154886405313e-09,-0.567150976499021,-0.101660470807886,"NRG3"
"249",249,"17",77813616,77815779,2164,"*",6,4.22336777752231e-86,1.4406329715177e-07,1.34466827067022e-05,7.0300745301037e-09,-0.376801246481914,-0.147383059981942,NA
"250",250,"12",101673672,101674229,558,"*",9,1.56992668205227e-60,7.71643464968072e-07,0.000227393471315,7.10794829528784e-09,-0.332147058214269,-0.13333625701817,"UTP20"
"251",251,"21",44830477,44831062,586,"*",5,1.13767344609651e-35,4.73632867163419e-09,0.00061509940915644,7.22707702696955e-09,-0.273343501832762,-0.107084484706333,NA
"252",252,"9",140002893,140003911,1019,"*",4,2.55366402500632e-69,3.51949583481845e-09,2.73946276906288e-05,7.24813430552281e-09,-0.194701769631819,-0.138275518811767,"MAN1B1"
"253",253,"7",75188876,75189413,538,"*",7,2.90699229795101e-37,2.11051397307089e-07,0.00083114557929698,7.2541959568334e-09,-0.240091145753679,-0.100687483356867,"HIP1"
"254",254,"5",7847407,7848160,754,"*",3,5.24192478003875e-76,2.41813927919799e-08,1.35931589185242e-05,7.33097888397623e-09,0.380933864951776,0.167823829616473,"C5orf49"
"255",255,"17",78483800,78484216,417,"*",5,1.56532306733791e-38,3.03364446590418e-09,0.00055427922646866,7.37159913928447e-09,-0.270475519923933,-0.143263342676196,NA
"256",256,"19",18529121,18530401,1281,"*",5,1.60655276692007e-45,1.71184500151051e-07,0.00010238054273172,7.59562183944701e-09,-0.258727417854126,-0.131778166256093,"SSBP4"
"257",257,"19",3097565,3097728,164,"*",4,5.86923885516237e-100,8.25213104016617e-08,3.12758429479197e-06,7.86097001346298e-09,-0.370456875552988,-0.105110636918676,"GNA11"
"258",258,"11",1475775,1475899,125,"*",3,9.68601396886204e-50,1.59620891749048e-09,0.00014947566408848,7.8958155149665e-09,-0.281189856542686,-0.126735245149179,"BRSK2"
"259",259,"7",101386608,101387242,635,"*",5,2.30855059080565e-50,3.13364562845063e-08,0.00018266288497639,8.06223505004851e-09,-0.447314874047737,-0.123768895007114,NA
"260",260,"16",71917153,71917996,844,"*",4,6.97645710019056e-41,1.9146889592433e-09,0.00034804319005316,8.81553014788515e-09,-0.222817638882105,-0.103435016658034,"ATXN1L, IST1, ZNF821"
"261",261,"19",18830254,18830892,639,"*",6,9.45967832000403e-71,2.81997169967091e-08,4.96113956587199e-05,8.86818609314368e-09,-0.219640739321395,-0.102902985771201,"CRTC1"
"262",262,"4",3773815,3773996,182,"*",5,4.09469680975508e-52,3.474135514671e-08,0.00011935329632969,9.5355183636472e-09,-0.224777975715884,-0.110788197662977,NA
"263",263,"16",67562128,67563418,1291,"*",8,1.5271114895397e-49,6.60360212028224e-08,0.00032054840487212,9.719045595783e-09,-0.421923227267462,-0.106426495084552,"FAM65A"
"264",264,"19",18314345,18316102,1758,"*",12,1.98717309523133e-54,1.14554393775492e-06,0.00039376179553201,9.77236276313064e-09,-0.294876019730813,-0.100334782317036,"AC068499.10, RAB3A"
"265",265,"7",608384,609820,1437,"*",8,9.46173801698331e-81,9.53061678996532e-07,7.26705431612927e-05,1.01726181492331e-08,-0.482532318923263,-0.144777248699911,"PRKAR1B"
